,機構名稱,權屬別,型態別,地址,修正地址,lon,lat
225,芳瑞中醫診所,私立中醫診所,中醫診所,臺中市烏日區民族街3號1樓,False,120.62602620000001,24.1091363
226,吉祥中醫診所,私立中醫診所,中醫診所,臺中市烏日區中山路一段363號1樓,False,120.6393618,24.1080053
227,順星中醫診所,私立中醫診所,中醫一般診所,臺中市大肚區沙田路二段731號,False,120.5445459,24.1530505
228,德昌中醫診所,私立中醫診所,中醫一般診所,臺中市大肚區遊園路二段203巷3弄17號,False,120.5796971,24.1735392
229,漢林中醫診所,私立中醫診所,中醫一般診所,臺中市大肚區遊園路二段二五七號,True,120.58112330000002,24.174575200000003
230,惠民中醫診所,私立中醫診所,中醫一般診所,臺中市大肚區沙田路一段452之2號1樓,False,120.56473589999999,24.1234188
231,大慶中醫診所,私立中醫診所,中醫一般診所,臺中市龍井區新興路65號1樓,False,120.5854549,24.181708999999994
232,元泰中醫診所,私立中醫診所,中醫一般診所,臺中市龍井區遊園南路135、137號,False,120.58476989999998,24.183378599999994
233,廣茂中醫診所,私立中醫診所,中醫一般診所,臺中市霧峰區中正路347－4號,False,120.69261949999999,24.0387666
234,邱明欣中醫診所,私立中醫診所,中醫一般診所,臺中市霧峰區中正路912號,False,120.69884139999999,24.064339999999998
235,慶和中醫診所,私立中醫診所,中醫一般診所,臺中市霧峰區育仁街23號,False,120.69774829999999,24.0632799
236,常益中醫診所,私立中醫診所,中醫一般診所,臺中市霧峰區甲寅里中正路一一七一之二號1樓2樓,True,120.69674235000001,24.04253045
237,至德中醫診所,私立中醫診所,中醫一般診所,臺中市霧峰區樹仁路96號,False,120.6966071,24.0620258
238,李采霓中醫診所,私立中醫診所,中醫診所,臺中市霧峰區林森路732號1樓,False,120.69598789999999,24.064329299999994
239,德安中醫診所,私立中醫診所,中醫一般診所,臺中市神岡區昌平路五段357號,False,120.68432490000001,24.2457007
240,進安中醫診所,私立中醫診所,中醫一般診所,臺中市神岡區昌平路五段390號1樓,False,120.68345789999998,24.2444481
241,思恩堂中醫診所,私立中醫診所,中醫一般診所,臺中市神岡區神岡東街三、五號,True,120.67557295,24.250225599999997
242,聖達中醫診所,私立中醫診所,中醫一般診所,臺中市神岡區中山路六七三號,True,120.6799647,24.2483954
243,德和堂中醫診所,私立中醫診所,中醫一般診所,臺中市神岡區豐洲路367號1樓,False,120.7058296,24.2609857
244,明原中醫診所,私立中醫診所,中醫一般診所,臺中市潭子區圓通南路152號1樓,False,120.70629840000001,24.2072899
245,瑞成中醫診所,私立中醫診所,中醫一般診所,臺中市潭子區潭子街三段5號,False,120.70690049999999,24.213711999999997
246,六福堂中醫診所,私立中醫診所,中醫一般診所,臺中市潭子區中山路二段379號,False,120.7051091,24.2129307
247,佰億中醫診所,私立中醫診所,中醫一般診所,臺中市大里區仁化路七一二號,True,120.69242299999999,24.0934289
248,弘安中醫診所,私立中醫診所,中醫一般診所,臺中市大里區新仁路一段一五三號,True,120.7028237,24.1110144
249,益民中醫診所,私立中醫診所,中醫一般診所,臺中市大里區大里路三十九之十二號,True,120.68225714999998,24.107182700000003
250,文宗城中醫診所,私立中醫診所,中醫一般診所,臺中市大里區新光路六十五號,True,120.69217680000001,24.1103158
251,仁和中醫診所,私立中醫診所,中醫一般診所,臺中市大里區仁化路606號1、2樓,False,120.6997372,24.0965705
252,普門堂中醫診所,私立中醫診所,中醫一般診所,臺中市大里區益民路二段311號1樓,False,120.68374679999998,24.112296600000004
253,頂城中醫診所,私立中醫診所,中醫一般診所,臺中市大里區中興路1段167之13號1樓,False,120.71403699999998,24.125937999999998
254,德彥中醫診所,私立中醫診所,中醫一般診所,臺中市大里區德芳南一街三十號一樓,True,120.6871573,24.100963
255,安德中醫診所,私立中醫診所,中醫一般診所,臺中市大里區文隆街30號,False,120.6833233,24.1075599
256,官宋奮中醫診所,私立中醫診所,中醫一般診所,臺中市大里區環中東路六段592號1樓,False,120.69085919999998,24.098706
257,世宏中醫診所,私立中醫診所,中醫一般診所,臺中市大里區永隆路268號1樓,False,120.67675849999999,24.108964699999998
258,天一中醫診所,私立中醫診所,中醫診所,臺中市大里區永隆二街180號,False,120.6758087,24.106181300000003
259,里仁中醫診所,私立中醫診所,中醫診所,臺中市大里區東里路10、12號1樓,False,120.68531589999998,24.0976079
260,長春中醫診所,私立中醫診所,中醫一般診所,臺中市太平區中興東路218-1號1樓,False,120.7235104,24.131950799999995
261,蔡榮裕中醫診所,私立中醫診所,中醫一般診所,臺中市太平區中山路四段二四四號,True,120.70131250000001,24.148159099999997
262,太極中醫診所,私立中醫診所,中醫一般診所,臺中市太平區中山路三段二十號,True,120.72151950000001,24.149385
263,尚群中醫診所,私立中醫診所,中醫一般診所,臺中市太平區太平路148號,False,120.72106400000001,24.120436899999998
264,德光中醫診所,私立中醫診所,中醫一般診所,臺中市太平區新平路二段238號,False,120.7145973,24.143154699999997
265,仁愛中醫診所,私立中醫診所,中醫一般診所,臺中市太平區宜昌東路36號,False,120.7163131,24.138102399999998
266,泰平中醫聯合診所,私立中醫診所,中醫一般診所,臺中市太平區中興東路一四0號,False,120.719664,24.130000099999997
267,順天中醫診所,私立中醫診所,中醫一般診所,臺中市太平區中山路四段二0七號二樓,True,120.7014916,24.1479032
268,家林中醫診所,私立中醫診所,中醫一般診所,臺南市北區大港里中華北路1段151號,False,120.18511449999998,23.0100075
269,王清吉中醫診所,私立中醫診所,中醫一般診所,臺南市北區六甲里公園路591之43號,False,120.21159319999998,23.0130871
270,林瑞豐中醫診所,私立中醫診所,中醫一般診所,臺南市北區和順里公園南路332號,False,120.2031098,23.0029234
271,國泰中醫診所,私立中醫診所,中醫一般診所,臺南市北區大和里文賢路777號1樓,False,120.1934258,23.0157224
272,福生中醫診所,私立中醫診所,中醫一般診所,臺南市北區裕民里金華路5段16號,False,120.19643199999999,23.0019901
273,余佑堂中醫診所,私立中醫診所,中醫一般診所,臺南市北區成德里和緯路二段_237.239號,False,120.20691269999999,23.011884900000002
274,慈聲中醫診所,私立中醫診所,中醫一般診所,臺南市北區文成里文賢1路115號1樓,False,120.1959401,23.006788999999998
275,陳天助中醫診所,私立中醫診所,中醫一般診所,臺南市北區文元里海安路3段755號1樓,False,120.20023450000001,23.0128855
276,朝順中醫診所,私立中醫診所,中醫診所,臺南市北區文成里文賢路606號1樓,False,120.19392189999999,23.0088764
277,湯燕雪中醫診所,私立中醫診所,中醫診所,臺南市北區文元里和緯路3段182號1樓,False,120.19934789999999,23.011388399999998
278,忠山內科傷科中醫診所,私立中醫診所,中醫專科診所,臺南市中西區福安里永福路2段25號,False,120.200354,22.9907572
279,吉祥中醫診所,私立中醫診所,中醫一般診所,臺南市中西區永福里民權路2段165號,False,120.20293410000001,22.994859599999998
280,茂松傷科中醫診所,私立中醫診所,中醫專科診所,臺南市中西區公正里民族路2段75號,False,120.20939579999998,22.9944047
281,陳皇志中醫診所,私立中醫診所,中醫一般診所,臺南市東區崇明里崇明路722號1樓,False,120.22550400000002,22.968087900000004
282,德全中醫診所,私立中醫診所,中醫一般診所,臺南市東區崇成里崇德路680號1~2樓,False,120.22741400000001,22.9671848
283,懷安堂中醫診所,私立中醫診所,中醫診所,臺南市東區東光里凱旋路33號1樓,False,120.2305032,22.992832699999997
284,慈惠中醫診所,私立中醫診所,中醫診所,臺南市東區文聖里裕信路298號1樓,False,120.2449502,22.983557599999997
285,執善中醫診所,私立中醫診所,中醫診所,臺南市東區崇善里崇善路539號1-2樓,False,120.22954119999999,22.973589399999998
286,震暘堂中醫診所,私立中醫診所,中醫診所,臺南市東區和平里文化路67號1、2樓,False,120.2320364,22.977209
287,蔡宗熹中醫診所,私立中醫診所,中醫一般診所,臺南市南區田寮里西門路1段329號,False,120.1975368,22.977658899999998
288,保元堂中醫診所,私立中醫診所,中醫一般診所,臺南市南區廣州里金華路2段298號,False,120.19176630000001,22.982649199999997
289,黃水吉內科中醫診所,私立中醫診所,中醫一般診所,臺南市南區廣州里福吉路75號,False,120.19352200000002,22.981928099999998
290,宏明中醫診所,私立中醫診所,中醫一般診所,臺南市南區田寮里新興路363號,False,120.19155300000001,22.9752811
291,慶仁中醫診所,私立中醫診所,中醫專科診所,臺南市南區大恩里國民路132號,False,120.21262799999998,22.967764199999998
292,乾乙堂_中醫診所,私立中醫診所,中醫一般診所,臺中市太平區新明街四十八號,True,120.7183919,24.149854899999994
293,迦勒堂中醫診所,私立中醫診所,中醫專科診所,臺中市太平區樹德路八十九之三號一樓,True,120.71495745,24.133366300000002
294,德濟中醫聯合診所,私立中醫診所,中醫一般診所,臺中市太平區太平路四六七號,True,120.71508600000001,24.124698999999996
295,恩典中醫診所,私立中醫診所,中醫一般診所,臺中市太平區永豐北路五十一號一樓,True,120.71495529999999,24.125767099999994
296,濟安堂中醫診所,私立中醫診所,中醫診所,臺中市太平區太平三街15號1樓,False,120.72178350000002,24.118904600000004
297,德隆中醫診所,私立中醫診所,中醫診所,臺中市太平區中平路139號1樓,False,120.71875270000001,24.127195499999996
298,德明中醫診所,私立中醫診所,中醫一般診所,臺中市大里區東榮路二一七號,True,120.68445559999999,24.110162400000004
299,富安中醫診所,私立中醫診所,中醫一般診所,臺中市大里區大里路122號1樓,False,120.6849599,24.1026424
300,三曜中醫診所,私立中醫診所,中醫一般診所,臺中市大里區東榮路655號1樓,False,120.6755232,24.10926
301,基華內科針灸科中醫診所,私立中醫診所,中醫專科診所,臺中市大里區塗城路722號,False,120.6982804,24.0899259
302,駿發中醫診所,私立中醫診所,中醫一般診所,臺中市大里區中興路二段671巷6之2號,False,120.6892127,24.1165617
303,春生中醫診所,私立中醫診所,中醫一般診所,臺中市新社區永原村中和街一段七十四號,True,120.80036379999999,24.231023200000003
304,康福中醫診所,私立中醫診所,中醫一般診所,臺中市新社區中和街四段二八七號,True,120.80837240000001,24.246172899999998
305,新社廣濟中醫診所,私立中醫診所,中醫一般診所,臺中市新社區中和街四段88號1樓,False,120.80726095,24.24772965
306,鵲慈中醫診所,私立中醫診所,中醫一般診所,臺中市石岡區石岡街1號2樓,False,120.7779337,24.2757892
307,恒健中醫診所,私立中醫診所,中醫一般診所,臺中市外埔區甲后路三段1031號,False,120.661543,24.3236579
308,外埔中醫診所,私立中醫診所,中醫一般診所,臺中市外埔區甲后路3段1038號,False,120.6532454,24.3319805
309,振堂中醫診所,私立中醫診所,中醫一般診所,臺中市烏日區三民街二三0號,False,120.61457300000002,24.11148545
310,仁德堂中醫診所,私立中醫診所,中醫一般診所,臺中市烏日區興祥街60號,False,120.6384587,24.106905299999998
311,建誠中醫診所,私立中醫診所,中醫一般診所,臺中市烏日區中山路三段591號,False,120.6002798,24.1104585
312,姥芝瑞中醫診所,私立中醫診所,中醫一般診所,臺中市烏日區中山路一段四八八號,True,120.6357198,24.107461999999998
313,振新中醫診所,私立中醫診所,中醫一般診所,臺中市烏日區溪南路一段259號1樓,False,120.64380719999998,24.082010099999998
314,東園中醫診所,私立中醫診所,中醫一般診所,臺中市烏日區溪南路一段611號,False,120.6430464,24.074190500000004
315,華濟中醫診所,私立中醫診所,中醫一般診所,臺中市烏日區溪南路一段640號,False,120.64312460000001,24.0764435
316,東億中醫診所,私立中醫診所,中醫專科診所,臺中市烏日區中華路575號1樓,False,120.63421179999999,24.1078114
317,日安堂中醫診所,私立中醫診所,中醫診所,臺中市烏日區信義街155號,False,120.63917900000001,24.104697299999998
318,榮春中醫診所,私立中醫診所,中醫一般診所,桃園市桃園區民有11街151號1樓,False,121.31254319999998,25.009993799999997
319,慈航中醫診所,私立中醫診所,中醫診所,桃園市桃園區中山東路32之20號1樓,False,121.3152797,24.995991399999994
320,昌達中醫診所,私立中醫診所,中醫一般診所,桃園市桃園區新埔7街5號,False,121.3021707,25.018296799999998
321,金宏中醫診所,私立中醫診所,中醫一般診所,桃園市桃園區中山路453號1樓,False,121.29942799999999,24.9916729
322,大順中醫診所,私立中醫診所,中醫一般診所,新北市五股區成泰路二段196號,False,121.43886909999998,25.0849237
323,黎明中醫聯合診所,私立中醫診所,中醫一般診所,新北市泰山區明志路一段315號,False,121.4315784,25.0590818
